node_id,_graph_id,_node_id,sum_residential_units,sum_nonresidential_units,ave_unit_sqft,ave_lot_sqft,ave_income,population,poor,hhsize,jobs,sfdu,renters
2790,0,1461,1.711,0.930,7.826,14.749,11.548,2.088,0.000,2.667,4.029,0.000,0.000
2793,0,1462,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2794,0,1463,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2795,0,1464,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2796,0,1465,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2797,0,1466,1.099,0.000,7.861,15.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2799,0,1467,1.463,0.000,7.697,12.435,11.011,2.609,0.405,2.833,0.134,0.000,0.000
2800,0,1468,1.815,0.000,7.617,14.536,10.751,2.598,0.929,2.375,0.878,0.000,0.000
2801,0,1469,1.790,4.353,7.808,14.045,11.082,2.932,1.879,2.857,7.278,0.000,0.000
2802,0,1470,1.699,4.092,7.808,14.045,11.082,2.889,1.774,2.857,7.013,0.000,0.000
2803,0,1471,1.126,0.000,7.427,15.744,11.534,1.126,0.000,1.500,0.291,0.000,0.000
2804,0,1472,0.959,0.000,7.660,15.999,11.534,0.774,0.000,1.500,1.609,0.000,0.000
2805,0,1473,0.693,0.000,8.007,15.404,9.741,0.693,0.693,1.000,0.000,0.000,0.000
2807,0,1474,5.133,2.426,7.363,8.981,11.276,5.959,4.560,2.608,5.789,0.000,0.000
2808,0,1475,5.124,2.125,7.364,8.829,11.270,5.945,4.595,2.596,5.507,0.000,0.000
2809,0,1476,4.756,2.748,7.524,9.087,11.291,5.767,4.600,3.107,9.913,0.000,0.000
2810,0,1477,4.589,2.434,7.525,9.145,11.265,5.572,4.526,3.047,9.664,0.000,0.000
2811,0,1478,4.754,1.738,7.518,9.104,11.211,5.749,4.674,3.080,9.478,0.000,0.000
2812,0,1479,4.906,2.138,7.531,9.075,11.217,5.935,4.743,3.090,9.763,0.000,0.000
2820,0,1480,2.474,3.361,7.500,inf,11.028,3.188,2.024,2.773,7.080,0.000,0.000
2821,0,1481,2.423,3.305,7.492,9.269,11.024,3.006,2.089,2.687,6.945,0.000,0.000
2824,0,1482,4.583,0.000,7.623,7.974,11.523,5.674,4.010,2.873,5.883,0.000,0.000
2825,0,1483,4.346,0.000,7.631,7.985,11.499,5.447,3.813,2.874,5.604,0.000,0.000
2826,0,1484,4.830,4.430,7.188,8.873,11.420,5.708,4.540,2.651,4.546,0.000,0.000
2828,0,1485,1.357,4.331,7.378,inf,12.489,1.913,0.000,2.000,0.000,0.000,0.000
2829,0,1486,1.372,4.272,7.378,inf,12.489,1.929,0.000,2.000,0.000,0.000,0.000
2830,0,1487,1.099,0.000,7.861,12.754,12.899,1.386,0.000,3.000,0.000,0.000,0.000
2832,0,1488,1.534,1.386,7.936,13.975,11.462,0.693,0.000,1.000,2.303,0.000,0.000
2833,0,1489,1.480,1.291,7.936,13.975,11.462,0.630,0.000,1.000,2.187,0.000,0.000
2834,0,1490,1.404,1.149,7.936,13.975,11.462,0.541,0.000,1.000,2.010,0.000,0.000
2835,0,1491,0.999,0.709,7.936,13.975,11.462,0.295,0.000,1.000,1.410,0.000,0.000
2837,0,1492,1.660,1.859,7.595,14.673,11.067,1.099,0.000,2.000,0.000,0.000,0.000
2838,0,1493,1.143,1.641,7.368,13.884,11.067,0.555,0.000,2.000,0.000,0.000,0.000
2840,0,1494,2.912,5.263,7.860,10.641,10.672,2.153,1.999,3.143,8.890,0.000,0.000
2841,0,1495,3.026,5.354,7.842,10.521,10.585,2.377,2.167,3.667,9.224,0.000,0.000
2851,0,1496,3.179,0.000,7.796,8.968,11.640,4.249,1.987,3.320,4.188,0.000,0.000
2852,0,1497,3.186,0.000,7.796,8.968,11.640,4.248,2.026,3.320,4.486,0.000,0.000
2855,0,1498,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2856,0,1499,0.417,0.000,7.865,15.044,11.916,0.162,0.000,2.000,1.960,0.000,0.000
2858,0,1500,3.914,0.000,7.956,9.698,11.791,5.183,3.353,3.729,4.567,0.000,0.000
2859,0,1501,3.994,0.000,7.941,9.590,11.820,5.263,3.334,3.572,4.697,0.000,0.000
2860,0,1502,1.583,0.000,7.992,14.553,10.664,0.738,0.000,2.000,2.687,0.000,0.000
2862,0,1503,3.166,6.303,7.865,11.241,10.300,2.315,2.020,1.392,11.081,0.000,0.000
2863,0,1504,4.735,4.774,7.160,8.883,11.213,5.765,4.177,2.947,10.067,0.000,0.000
2865,0,1505,0.971,1.792,7.742,10.774,11.732,1.058,0.194,2.933,0.262,0.000,0.000
2866,0,1506,2.750,1.216,7.787,10.340,11.800,3.744,1.484,2.892,2.542,0.000,0.000
2867,0,1507,5.963,5.898,7.405,9.010,11.229,6.841,5.699,2.755,7.855,0.000,0.000
2868,0,1508,6.025,5.852,7.380,8.960,11.207,6.899,5.786,2.732,7.853,0.000,0.000
2870,0,1509,5.381,3.800,7.265,8.360,10.901,6.189,5.486,2.378,8.177,0.000,0.000
2871,0,1510,5.665,4.186,7.266,8.394,10.954,6.486,5.757,2.456,7.364,0.000,0.000
2872,0,1511,4.826,2.961,7.322,8.380,10.959,5.597,4.761,2.331,9.345,0.000,0.000
2874,0,1512,5.280,6.891,7.539,9.201,10.679,5.913,5.251,3.150,10.474,0.000,0.000
2878,0,1513,4.882,6.080,7.569,9.132,10.736,5.449,4.695,2.940,8.998,0.000,0.000
2879,0,1514,2.332,0.000,7.972,10.877,11.922,3.184,1.431,2.842,1.405,0.000,0.000
2880,0,1515,2.480,0.000,7.961,10.851,11.952,3.343,1.453,2.609,1.588,0.000,0.000
2881,0,1516,2.206,0.000,7.609,13.959,11.298,3.396,1.306,3.100,0.869,0.000,0.000
2882,0,1517,2.099,0.000,7.609,13.959,11.298,3.204,1.219,3.100,1.099,0.000,0.000
2883,0,1518,1.797,0.440,7.588,14.312,11.486,3.093,2.197,4.000,0.476,0.000,0.000
2884,0,1519,1.908,0.582,7.588,14.312,11.486,2.979,1.961,4.000,0.613,0.000,0.000
2885,0,1520,1.786,0.492,7.588,14.312,11.486,2.827,1.770,4.000,0.693,0.000,0.000
2886,0,1521,1.876,0.693,7.588,14.312,11.486,2.791,1.690,4.000,0.492,0.000,0.000
2890,0,1522,0.693,0.000,6.986,15.992,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2891,0,1523,4.532,2.830,7.361,8.245,11.467,5.623,3.575,3.272,4.433,0.000,0.000
2892,0,1524,4.495,2.621,7.361,8.245,11.467,5.597,3.539,3.272,4.331,0.000,0.000
2894,0,1525,1.939,0.000,7.498,14.637,11.022,2.249,1.609,2.667,1.946,0.000,0.000
2896,0,1526,1.820,0.000,7.676,14.574,11.284,2.587,0.426,2.600,1.415,0.000,0.000
2897,0,1527,1.705,0.000,7.537,14.862,11.238,2.565,0.693,2.600,0.000,0.000,0.000
2898,0,1528,1.834,0.000,7.676,14.574,11.284,2.595,0.408,2.600,1.474,0.000,0.000
2899,0,1529,1.998,0.000,7.754,14.194,11.431,2.691,0.000,2.500,2.303,0.000,0.000
2900,0,1530,1.792,0.000,7.533,15.335,11.892,2.639,1.099,2.600,1.946,0.000,0.000
2904,0,1531,1.543,4.137,8.007,11.756,0.000,0.000,0.000,0.000,13.533,0.000,0.000
2905,0,1532,1.532,4.073,8.007,12.145,0.000,0.000,0.000,0.000,13.463,0.000,0.000
2906,0,1533,5.491,5.946,7.455,9.226,11.100,6.236,5.212,2.709,8.727,0.000,0.000
2907,0,1534,5.198,5.696,7.470,9.302,11.112,5.900,4.869,2.700,8.577,0.000,0.000
2912,0,1535,2.354,7.347,7.829,inf,11.175,2.685,0.000,4.500,11.682,0.000,0.000
2913,0,1536,2.371,7.231,7.829,inf,11.175,2.619,0.000,4.500,11.372,0.000,0.000
2916,0,1537,4.927,2.937,7.558,11.818,11.356,5.883,4.695,2.787,7.254,0.000,0.000
2917,0,1538,0.804,0.520,7.742,13.365,11.246,0.435,0.000,4.000,2.702,0.000,0.000
2918,0,1539,0.693,0.000,8.007,15.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2919,0,1540,1.961,0.000,7.492,13.913,11.369,2.930,1.493,2.900,1.368,0.000,0.000
2920,0,1541,1.666,0.000,7.492,13.913,11.369,2.797,1.654,2.900,0.862,0.000,0.000
2923,0,1542,4.677,4.004,7.620,9.198,11.864,5.598,3.199,2.493,6.637,0.000,0.000
2925,0,1543,4.331,3.913,7.556,9.227,11.753,5.211,2.912,2.417,8.085,0.000,0.000
2927,0,1544,1.631,4.927,7.808,14.045,11.082,2.534,1.810,2.857,7.858,0.000,0.000
2934,0,1545,3.406,0.000,7.999,10.116,11.699,4.443,2.046,2.954,4.332,0.000,0.000
2935,0,1546,3.336,0.000,7.999,10.116,11.699,4.380,1.937,2.954,4.229,0.000,0.000
2936,0,1547,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2937,0,1548,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2938,0,1549,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2939,0,1550,4.511,0.000,7.921,10.207,11.132,5.415,3.975,2.606,5.472,0.000,0.000
2940,0,1551,4.628,0.000,7.894,10.384,11.009,5.496,4.214,2.633,5.643,0.000,0.000
2943,0,1552,5.837,4.544,7.234,9.642,11.175,6.729,5.658,2.651,9.191,0.000,0.000
2944,0,1553,6.161,5.014,7.275,9.655,11.151,7.054,5.951,2.593,9.460,0.000,0.000
2945,0,1554,4.131,5.374,7.667,9.405,10.179,4.742,4.544,2.173,10.913,0.000,0.000
2946,0,1555,5.951,6.883,7.574,9.123,10.539,6.522,6.145,2.196,12.498,0.000,0.000
2947,0,1556,4.506,4.514,7.205,inf,11.286,5.245,3.533,2.386,5.320,0.000,0.000
2948,0,1557,4.526,4.460,7.205,inf,11.286,5.265,3.551,2.386,5.297,0.000,0.000
2949,0,1558,4.497,4.198,7.205,inf,11.274,5.213,3.490,2.310,5.199,0.000,0.000
2950,0,1559,5.074,0.107,7.154,8.701,11.318,5.951,4.288,2.505,3.682,0.000,0.000
2951,0,1560,5.079,0.000,7.147,8.640,11.305,5.951,4.293,2.494,3.513,0.000,0.000
2952,0,1561,4.941,0.000,7.151,8.636,11.304,5.795,4.124,2.470,3.502,0.000,0.000
2956,0,1562,1.629,4.337,7.257,inf,11.730,2.587,0.000,3.000,0.945,0.000,0.000
2957,0,1563,3.397,6.668,7.737,10.243,10.409,3.541,3.133,3.250,11.260,0.000,0.000
2959,0,1564,3.501,2.458,7.937,9.755,11.719,4.461,2.579,3.127,6.588,0.000,0.000
2961,0,1565,1.213,2.197,7.710,13.740,11.422,0.922,0.000,2.000,4.644,0.000,0.000
2962,0,1566,1.331,2.063,7.710,13.740,11.422,1.212,0.000,2.000,4.494,0.000,0.000
2963,0,1567,1.381,1.996,7.710,13.740,11.422,1.320,0.000,2.000,4.417,0.000,0.000
2965,0,1568,1.609,0.000,7.406,14.995,10.170,1.609,1.099,1.333,0.000,0.000,0.000
2968,0,1569,1.289,0.000,7.622,14.571,10.893,2.468,1.446,4.600,0.693,0.000,0.000
2969,0,1570,0.986,0.000,7.532,14.921,10.727,1.892,1.446,3.333,0.468,0.000,0.000
2970,0,1571,0.772,0.000,7.532,14.921,10.727,1.521,1.446,3.333,0.079,0.000,0.000
2971,0,1572,3.960,1.732,7.183,11.964,10.865,4.716,3.806,2.836,10.277,0.000,0.000
2972,0,1573,1.137,3.714,8.007,13.439,0.000,0.000,0.000,0.000,8.785,0.000,0.000
2973,0,1574,5.245,5.481,7.266,9.174,10.844,5.976,5.046,2.314,9.265,0.000,0.000
2974,0,1575,5.397,5.761,7.238,9.295,10.865,6.175,5.144,2.379,9.624,0.000,0.000
2976,0,1576,5.360,0.000,7.206,8.293,11.139,6.216,5.087,2.733,1.912,0.000,0.000
2977,0,1577,5.437,0.000,7.288,7.961,11.141,6.297,5.168,2.745,2.031,0.000,0.000
2978,0,1578,5.315,0.000,7.206,8.293,11.139,6.169,5.039,2.733,1.851,0.000,0.000
2981,0,1579,1.911,1.345,7.561,13.660,11.430,2.182,0.340,3.000,0.000,0.000,0.000
2982,0,1580,1.598,0.778,7.586,13.991,11.300,2.275,1.038,3.800,0.000,0.000,0.000
2983,0,1581,1.424,0.068,7.586,13.991,11.300,2.353,1.328,3.800,0.000,0.000,0.000
2987,0,1582,1.387,2.314,7.861,13.805,11.424,1.240,0.000,2.500,4.353,0.000,0.000
2988,0,1583,1.387,2.343,7.861,13.805,11.424,1.282,0.000,2.500,4.511,0.000,0.000
3004,0,1584,3.214,2.297,7.275,10.611,10.971,4.156,2.710,3.160,11.041,0.000,0.000
3005,0,1585,2.981,2.158,7.305,10.923,11.082,3.915,2.477,3.294,10.852,0.000,0.000
3006,0,1586,3.557,0.000,7.211,9.108,11.543,4.475,2.712,2.979,2.023,0.000,0.000
3007,0,1587,3.822,0.000,7.209,9.083,11.546,4.754,2.875,2.925,2.595,0.000,0.000
3010,0,1588,5.457,6.023,7.537,10.067,11.239,6.265,4.958,2.846,9.936,0.000,0.000
3011,0,1589,5.453,6.058,7.537,10.067,11.239,6.261,4.952,2.846,9.973,0.000,0.000
3012,0,1590,5.424,6.011,7.537,10.067,11.239,6.232,4.923,2.846,9.924,0.000,0.000
3016,0,1591,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3019,0,1592,0.891,0.000,7.861,16.144,11.198,0.364,0.000,1.000,1.013,0.000,0.000
3020,0,1593,0.110,0.714,8.007,17.761,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3021,0,1594,5.541,6.697,7.460,8.864,10.679,6.368,5.785,3.210,9.748,0.000,0.000
3028,0,1595,2.879,3.247,7.628,10.792,11.399,2.737,1.720,1.222,5.477,0.000,0.000
3029,0,1596,2.518,3.273,7.657,12.163,11.399,2.256,1.312,1.222,5.792,0.000,0.000
3030,0,1597,2.471,3.271,7.657,12.163,11.399,2.192,1.259,1.222,5.805,0.000,0.000
3034,0,1598,3.486,5.806,7.416,9.388,11.620,3.726,2.042,2.723,10.016,0.000,0.000
3035,0,1599,2.242,5.703,7.672,10.181,11.316,1.532,0.793,1.714,9.655,0.000,0.000
3036,0,1600,1.099,4.394,7.807,14.665,11.335,1.099,0.000,2.000,5.112,0.000,0.000
3037,0,1601,1.967,5.906,7.929,inf,9.712,0.651,0.651,4.000,11.130,0.000,0.000
3039,0,1602,4.655,4.021,7.258,9.050,11.516,5.558,4.029,2.716,3.891,0.000,0.000
3040,0,1603,2.665,0.000,7.780,12.566,11.827,3.609,2.022,3.688,2.845,0.000,0.000
3041,0,1604,6.444,3.073,6.804,9.098,11.065,7.328,6.201,2.389,5.599,0.000,0.000
3042,0,1605,6.454,3.129,6.804,9.098,11.065,7.334,6.210,2.389,5.618,0.000,0.000
3043,0,1606,0.700,0.000,8.007,13.871,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3047,0,1607,0.211,0.000,6.107,16.754,11.607,0.776,0.000,5.000,0.000,0.000,0.000
3048,0,1608,0.581,0.000,8.007,13.871,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3049,0,1609,0.960,0.661,7.936,13.975,11.462,0.272,0.000,1.000,1.338,0.000,0.000
3050,0,1610,0.839,0.538,7.936,13.975,11.462,0.213,0.000,1.000,1.144,0.000,0.000
3051,0,1611,0.693,0.000,8.007,15.390,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3052,0,1612,0.443,0.000,8.007,15.390,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3053,0,1613,5.318,5.512,7.365,9.045,11.363,6.213,4.500,2.692,9.126,0.000,0.000
3054,0,1614,5.167,5.571,7.371,9.007,11.340,6.048,4.315,2.675,9.215,0.000,0.000
3055,0,1615,4.778,0.000,7.174,8.773,10.853,5.539,4.476,2.351,6.037,0.000,0.000
3056,0,1616,5.036,0.442,7.184,8.844,10.847,5.810,4.767,2.334,5.875,0.000,0.000
3058,0,1617,1.099,0.000,7.689,14.230,11.400,1.946,0.000,3.000,4.174,0.000,0.000
3059,0,1618,1.083,2.031,7.804,9.724,10.685,1.842,1.062,3.600,5.910,0.000,0.000
3064,0,1619,4.874,3.419,7.172,8.236,11.182,5.858,4.339,2.966,4.381,0.000,0.000
3065,0,1620,4.957,3.526,7.179,8.274,11.176,5.939,4.427,2.975,4.501,0.000,0.000
3066,0,1621,5.078,3.687,7.175,8.284,11.162,6.059,4.564,2.955,4.719,0.000,0.000
3067,0,1622,4.892,3.445,7.172,8.236,11.182,5.875,4.355,2.966,4.410,0.000,0.000
3068,0,1623,2.773,5.340,7.860,10.482,10.448,2.531,2.364,3.500,10.297,0.000,0.000
3071,0,1624,2.865,5.526,7.860,10.482,10.448,2.655,2.375,3.500,10.328,0.000,0.000
3072,0,1625,2.521,1.220,7.654,9.489,11.574,3.512,1.435,2.725,1.962,0.000,0.000
3073,0,1626,2.708,1.903,7.662,9.481,11.574,3.703,1.591,2.725,2.239,0.000,0.000
3074,0,1627,2.027,0.207,7.636,8.265,11.574,2.978,1.030,2.725,1.291,0.000,0.000
3077,0,1628,4.702,5.675,7.418,10.185,10.548,5.163,4.530,1.710,9.448,0.000,0.000
3078,0,1629,4.809,5.829,7.331,10.028,10.552,5.247,4.657,1.756,9.613,0.000,0.000
3079,0,1630,3.908,0.000,7.380,9.546,11.622,5.148,2.119,3.512,2.924,0.000,0.000
3080,0,1631,4.001,0.000,7.380,9.546,11.622,5.241,2.241,3.512,3.057,0.000,0.000
3090,0,1632,1.239,0.000,7.504,15.712,10.848,1.771,1.371,2.250,0.000,0.000,0.000
3093,0,1633,4.858,5.557,7.226,8.836,11.156,5.760,4.514,2.927,9.520,0.000,0.000
3097,0,1634,4.711,0.000,7.484,9.317,11.351,5.807,4.606,3.238,5.967,0.000,0.000
3098,0,1635,4.258,0.000,7.681,10.049,11.313,5.317,4.161,3.198,2.025,0.000,0.000
3099,0,1636,4.754,4.181,7.443,9.103,11.533,5.749,3.751,2.866,4.463,0.000,0.000
3100,0,1637,4.774,4.201,7.443,9.103,11.533,5.770,3.766,2.866,4.483,0.000,0.000
3101,0,1638,1.769,0.000,7.673,13.991,11.644,1.957,0.000,2.500,1.659,0.000,0.000
3102,0,1639,2.197,0.000,7.673,13.991,11.644,2.398,0.000,2.500,2.079,0.000,0.000
3103,0,1640,0.693,0.000,8.007,14.701,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3104,0,1641,3.430,0.000,7.867,10.849,11.746,4.357,1.258,2.980,3.534,0.000,0.000
3105,0,1642,2.664,0.000,7.916,10.093,11.710,3.579,0.704,3.130,2.865,0.000,0.000
3107,0,1643,2.504,5.923,7.548,inf,11.701,3.236,0.000,2.267,1.366,0.000,0.000
3108,0,1644,2.531,5.951,7.548,inf,11.701,3.262,0.000,2.267,1.386,0.000,0.000
3109,0,1645,2.309,5.165,7.510,inf,11.700,2.996,0.000,2.308,0.860,0.000,0.000
3110,0,1646,2.183,3.384,7.439,inf,11.354,3.164,1.977,2.812,5.498,0.000,0.000
3111,0,1647,2.184,3.727,7.439,inf,11.354,3.058,2.083,2.812,5.011,0.000,0.000
3112,0,1648,3.459,0.000,7.875,10.069,11.695,4.269,1.562,2.696,3.959,0.000,0.000
3113,0,1649,3.175,0.000,7.968,10.233,11.600,3.894,1.209,2.219,3.674,0.000,0.000
3114,0,1650,2.558,3.863,7.427,10.229,11.238,3.067,1.139,2.786,9.162,0.000,0.000
3115,0,1651,2.255,4.154,7.612,10.905,11.281,2.538,0.429,2.688,8.706,0.000,0.000
3120,0,1652,1.312,1.190,7.829,13.564,10.986,2.311,0.000,5.000,3.492,0.000,0.000
3122,0,1653,1.282,0.000,7.992,14.553,10.664,0.379,0.000,2.000,3.045,0.000,0.000
3123,0,1654,1.364,1.068,7.936,13.975,11.462,0.493,0.000,1.000,1.907,0.000,0.000
3124,0,1655,1.386,0.000,7.912,14.280,11.284,1.099,0.000,2.000,0.000,0.000,0.000
3128,0,1656,3.750,7.004,7.529,10.289,10.690,3.960,3.256,2.326,11.839,0.000,0.000
3129,0,1657,3.966,6.915,7.904,10.870,9.754,4.013,3.940,2.180,12.197,0.000,0.000
3130,0,1658,4.059,0.000,7.256,8.657,11.329,5.113,3.404,2.800,4.321,0.000,0.000
3131,0,1659,4.008,0.000,7.246,8.627,11.363,5.056,3.380,2.812,4.251,0.000,0.000
3132,0,1660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3133,0,1661,0.118,0.000,8.007,10.096,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3134,0,1662,5.355,4.540,7.724,10.174,11.374,6.433,4.705,2.817,4.858,0.000,0.000
3135,0,1663,5.281,4.792,7.729,10.204,11.377,6.361,4.627,2.836,4.855,0.000,0.000
3142,0,1664,4.025,0.000,7.769,11.999,11.727,4.913,3.332,2.872,3.091,0.000,0.000
3143,0,1665,3.537,0.000,7.763,12.815,11.663,4.728,2.714,3.237,1.386,0.000,0.000
3144,0,1666,2.612,3.044,7.877,13.382,11.432,3.029,0.693,2.700,6.154,0.000,0.000
3145,0,1667,0.690,4.699,8.007,14.345,0.000,0.000,0.000,0.000,0.018,0.000,0.000
3146,0,1668,0.330,4.095,8.007,15.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3147,0,1669,5.672,4.269,7.197,8.997,10.862,6.515,5.807,2.610,9.437,0.000,0.000
3148,0,1670,5.277,3.845,7.202,8.945,10.780,6.120,5.496,2.617,8.085,0.000,0.000
3149,0,1671,4.189,0.000,7.421,8.930,11.430,5.161,3.585,2.818,3.552,0.000,0.000
3150,0,1672,4.323,0.000,7.435,8.913,11.391,5.317,3.711,2.935,3.661,0.000,0.000
3151,0,1673,4.029,0.000,7.441,9.036,11.420,5.042,3.471,2.815,3.407,0.000,0.000
3154,0,1674,3.940,6.673,7.588,inf,11.753,4.616,2.569,2.581,8.064,0.000,0.000
3155,0,1675,4.442,6.763,7.605,inf,11.735,5.152,2.888,2.535,8.311,0.000,0.000
3157,0,1676,5.700,4.996,7.246,9.803,11.173,6.559,5.537,2.645,9.412,0.000,0.000
3158,0,1677,6.037,5.291,7.234,9.642,11.175,6.908,5.841,2.651,9.632,0.000,0.000
3159,0,1678,5.141,4.151,7.099,8.784,10.989,6.043,5.007,2.743,9.478,0.000,0.000
3161,0,1679,2.654,4.388,7.236,10.033,11.192,3.173,2.293,2.545,10.109,0.000,0.000
3163,0,1680,3.431,2.613,7.507,9.805,11.741,4.284,2.196,3.163,7.714,0.000,0.000
3167,0,1681,2.334,4.356,7.152,8.749,11.283,2.600,1.835,2.556,8.883,0.000,0.000
3169,0,1682,3.885,5.246,7.440,9.075,10.589,4.625,4.159,3.117,9.647,0.000,0.000
3171,0,1683,0.339,0.000,8.007,13.341,0.000,0.000,0.000,0.000,0.307,0.000,0.000
3173,0,1684,2.701,5.977,7.557,10.704,10.647,2.837,2.403,3.333,10.481,0.000,0.000
3176,0,1685,0.839,1.255,7.862,9.909,11.201,0.216,0.026,1.800,4.577,0.000,0.000
3177,0,1686,0.920,1.320,7.862,9.909,11.201,0.349,0.045,1.800,5.006,0.000,0.000
3178,0,1687,1.463,0.000,7.650,14.204,11.449,2.952,0.599,5.000,0.242,0.000,0.000
3179,0,1688,1.965,3.994,7.823,14.873,11.546,1.814,0.000,2.667,7.658,0.000,0.000
3181,0,1689,5.865,2.458,7.362,8.851,11.171,6.737,5.606,2.722,4.564,0.000,0.000
3182,0,1690,5.821,0.000,7.205,8.239,11.155,6.678,5.543,2.709,2.267,0.000,0.000
3183,0,1691,1.484,0.820,7.670,14.742,10.908,1.906,1.186,4.333,0.000,0.000,0.000
3184,0,1692,1.309,0.429,7.732,14.920,10.819,1.929,1.059,5.500,0.000,0.000,0.000
3185,0,1693,1.449,0.542,7.622,14.653,10.819,2.025,1.503,5.500,0.000,0.000,0.000
3186,0,1694,1.465,0.000,8.007,14.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3187,0,1695,1.597,0.000,7.654,13.134,11.877,2.441,0.000,4.500,5.056,0.000,0.000
3188,0,1696,1.465,0.000,8.007,14.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3205,0,1697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3206,0,1698,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3207,0,1699,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3208,0,1700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3209,0,1701,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3210,0,1702,1.120,0.187,7.337,10.516,10.910,2.100,2.083,3.375,6.070,0.000,0.000
3212,0,1703,6.156,3.832,7.096,8.452,10.806,7.034,6.381,2.625,11.201,0.000,0.000
3213,0,1704,6.158,3.817,7.094,8.448,10.804,7.037,6.383,2.625,11.233,0.000,0.000
3215,0,1705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3216,0,1706,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3223,0,1707,0.456,0.000,7.689,16.212,11.195,0.769,0.000,2.000,0.000,0.000,0.000
3224,0,1708,0.867,0.000,7.689,16.003,11.147,1.421,0.000,2.500,0.000,0.000,0.000
3226,0,1709,2.168,4.475,7.979,13.525,10.538,0.270,0.270,1.000,3.053,0.000,0.000
3227,0,1710,4.023,4.821,7.438,inf,11.173,4.997,3.560,3.118,8.003,0.000,0.000
3233,0,1711,5.480,5.066,7.499,9.874,11.005,6.462,5.476,2.849,8.098,0.000,0.000
3234,0,1712,2.158,6.659,7.911,11.772,11.220,1.946,1.099,3.000,11.565,0.000,0.000
3235,0,1713,1.567,7.297,7.892,13.820,11.025,1.075,0.955,3.000,10.753,0.000,0.000
3236,0,1714,3.467,0.142,7.642,11.969,11.411,4.415,2.813,2.790,3.208,0.000,0.000
3239,0,1715,6.523,2.651,6.804,9.098,11.065,7.419,6.284,2.389,5.580,0.000,0.000
3240,0,1716,6.533,2.726,6.804,9.098,11.065,7.425,6.293,2.389,5.599,0.000,0.000
3241,0,1717,2.755,0.000,7.780,12.566,11.827,3.699,2.121,3.688,2.963,0.000,0.000
3242,0,1718,1.970,0.000,7.780,12.566,11.827,2.740,1.211,3.688,0.435,0.000,0.000
3243,0,1719,0.693,0.000,8.007,15.570,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3244,0,1720,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3246,0,1721,4.281,3.497,7.281,8.830,11.260,5.202,3.901,2.621,3.518,0.000,0.000
3248,0,1722,5.445,0.000,7.373,9.694,10.955,6.433,5.654,2.720,4.600,0.000,0.000
3249,0,1723,5.738,0.000,7.425,9.995,10.958,6.722,5.948,2.725,4.957,0.000,0.000
3250,0,1724,5.976,0.000,7.420,10.291,10.959,6.959,6.185,2.741,5.231,0.000,0.000
3251,0,1725,6.218,0.000,7.447,10.446,10.959,7.200,6.425,2.739,5.475,0.000,0.000
3252,0,1726,6.394,0.012,7.449,10.402,10.959,7.375,6.600,2.740,5.652,0.000,0.000
3253,0,1727,6.472,0.299,7.449,10.402,10.959,7.452,6.677,2.740,5.731,0.000,0.000
3255,0,1728,2.721,5.321,7.843,inf,11.535,3.060,0.548,2.526,9.057,0.000,0.000
